0.000000000000000000e+00
1.171875000000000000e+01
2.343750000000000000e+01
3.515625000000000000e+01
4.687500000000000000e+01
5.859375000000000000e+01
7.031250000000000000e+01
8.203125000000000000e+01
9.375000000000000000e+01
1.054687500000000000e+02
1.171875000000000000e+02
1.289062500000000000e+02
1.406250000000000000e+02
1.523437500000000000e+02
1.640625000000000000e+02
1.757812500000000000e+02
1.875000000000000000e+02
1.992187500000000000e+02
2.109375000000000000e+02
2.226562500000000000e+02
2.343750000000000000e+02
2.460937500000000000e+02
2.578125000000000000e+02
2.695312500000000000e+02
2.812500000000000000e+02
2.929687500000000000e+02
3.046875000000000000e+02
3.164062500000000000e+02
3.281250000000000000e+02
3.398437500000000000e+02
3.515625000000000000e+02
3.632812500000000000e+02
3.750000000000000000e+02
3.867187500000000000e+02
3.984375000000000000e+02
4.101562500000000000e+02
4.218750000000000000e+02
4.335937500000000000e+02
4.453125000000000000e+02
4.570312500000000000e+02
4.687500000000000000e+02
4.804687500000000000e+02
4.921875000000000000e+02
5.039062500000000000e+02
5.156250000000000000e+02
5.273437500000000000e+02
5.390625000000000000e+02
5.507812500000000000e+02
5.625000000000000000e+02
5.742187500000000000e+02
5.859375000000000000e+02
5.976562500000000000e+02
6.093750000000000000e+02
6.210937500000000000e+02
6.328125000000000000e+02
6.445312500000000000e+02
6.562500000000000000e+02
6.679687500000000000e+02
6.796875000000000000e+02
6.914062500000000000e+02
7.031250000000000000e+02
7.148437500000000000e+02
7.265625000000000000e+02
7.382812500000000000e+02
7.500000000000000000e+02
7.617187500000000000e+02
7.734375000000000000e+02
7.851562500000000000e+02
7.968750000000000000e+02
8.085937500000000000e+02
8.203125000000000000e+02
8.320312500000000000e+02
8.437500000000000000e+02
8.554687500000000000e+02
8.671875000000000000e+02
8.789062500000000000e+02
8.906250000000000000e+02
9.023437500000000000e+02
9.140625000000000000e+02
9.257812500000000000e+02
9.375000000000000000e+02
9.492187500000000000e+02
9.609375000000000000e+02
9.726562500000000000e+02
9.843750000000000000e+02
9.960937500000000000e+02
1.007812500000000000e+03
1.019531250000000000e+03
1.031250000000000000e+03
1.042968750000000000e+03
1.054687500000000000e+03
1.066406250000000000e+03
1.078125000000000000e+03
1.089843750000000000e+03
1.101562500000000000e+03
1.113281250000000000e+03
1.125000000000000000e+03
1.136718750000000000e+03
